asset_id,name
W01E112190,Repatha_2020_Master_WB_S_200401_Launch
W01E112190,Unity4TeenVax_2020_2H_WB_200720_Launch
W37918,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E129203,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E116879,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E111451,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W35183,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E107819,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E105917,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E100252,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E129203,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E131421,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E112089,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E112182,Repatha_2020_Master_WB_200601_Launch
W02678,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E112081,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E106550,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E114320,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E108035,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E117176,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y112745,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116569,Ajovy 2020 - 200701 - WB-S - Launch
W01E116530,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W01E102207,CVS 2020 - Master - WB-S Zip Specific  BetterMDP 200921 Creative Swap
W01E114325,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E114325,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E111575,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01Y108687,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E116537,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01E116526,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E112457,Unity4TeenVax_2020_2H_WB_200720_Launch
W31995,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y100554,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W11167,CVS 2020 - Master - WB-S Abbrev List Better MDP 200317 Creative Swap
W01E119195,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W01E120560,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W01E110473,Repatha_2020_Master_WB_200601_Launch
W01E111804,Epclusa 2020 - Addendum INI - WB-S - 201101 - Creative Swap
W01Y103236,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W14603,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W34323,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W01E116029,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W07247,Unity4TeenVax_2020_2H_WB_200720_Launch
W28110,Repatha_2020_Master_WB_S_200401_Launch
W01E119982,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01Y106212,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W01Y104768,Ilumya 2020 - Master - WB -S - 200512 - Creative Swap
W01E114320,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E133298,CVS 2020 - Master - WB-S Zip Specific  BetterMDP 200921 Creative Swap
W01E129885,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y102722,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119975,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E118220,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01Y106110,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W15637,Repatha_2020_Master_WB_S_200401_Launch
W01E119923,Unity4TeenVax_2020_2H_WB_200720_Launch
W36503,Tremfya 2020 - WB-S - 200901 - ISI Swap
W01E119203,CVS 2020 - Master - WB-S Peds BetterMDP 201026 Creative Swap
W01E116937,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01E118220,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E114319,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E104086,Ajovy 2020 - 200701 - WB-S - Launch
W01E112213,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01Y100864,Unity4TeenVax_2020_2H_WB_200720_Launch
W06578,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E120228,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E119988,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E116569,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W43411,Unity4TeenVax_2020_2H_WB_200720_Launch
W36785,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E121234,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W01Y108894,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E116568,CVS 2020 - Master - WB-S Peds BetterMDP 200921 Creative Swap
W13270,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W03512,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W03512,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W28604,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W07550,CVS 2020 - Master - WB-S Peds Delivery 200102 Launch
W01Y108681,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E114319,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E114323,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E110197,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E125527,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E116572,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W19536,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200827 Creative Swap
W01E117176,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E116939,CVS 2020 - Master - WB-S Peds Better MDP 200317 Creative Swap
W01E120391,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W01E116532,Ajovy 2020 - 200715 - WB-S - Creative Swap
W02233,Gvoke Glucagon Pen 2020 - 200701 - WB-S - Launch
W01E104330,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E110173,Home Instead 2020 - WB-S - 200102 - Launch
W01E110516,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01Y100870,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y100761,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E129536,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E116714,Repatha_2020_Master_WB_200601_Launch
W01E120391,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E116887,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E114942,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E126692,Unity4TeenVax_2020_2H_WB_200720_Launch
W43533,CVS 2020 - Master - WB-S Peds BetterMDP 200414 Creative Swap
W01E133298,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y101187,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y103170,Tremfya 2020 - WB-S 200622 Launch
W26610,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E125523,Zejula 2020 2H - 200615 - WB-S - Launch
W35779,Ozempic 2020 Agency Change - Master - WB-S 200701 Launch
W07717,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y112079,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W25241,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E114949,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E105220,Gvoke Glucagon Pen 2020 - 200701 - WB-S - Launch
W01E116891,Tremfya 2020 - WB-S 200622 Launch
W01E120391,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E116887,Tremfya 2020 - WB-S 200618 Launch
W01Y112398,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01Y103092,Home Instead 2020 - WB-S - 200102 - Launch
W01E108033,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E111704,Ilumya 2020 - Master - WB -S - 200512 - Creative Swap
W01E112213,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E103108,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01Y112079,Ajovy 2020 - 200701 - WB-S - Launch
W01E110172,Home Instead 2020 - WB-S - 200102 - Launch
W25983,Ilumya 2020 - Master - 200501 - WB-S - Launch
W01E117176,CVS 2020 - Master - WB-S Peds Better MDP 200102 Launch
W20477,Repatha_2020_Master_WB_200601_Launch
W01E127556,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E107866,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W38784,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E119713,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E126985,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E103594,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W01Y100643,Edwards Lifescience March - October 2020 - 200507 - WB-S - Increased Frequency
W01E119810,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E127047,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E125081,IMBRUVICA CLL 2H 2020 - WB-S - 200701 - Launch
W01E121716,Zejula 2020 2H - 200615 - WB-S - Launch
W16081,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E111103,Ajovy 2020 - 200701 - WB-S - Launch
W01E113835,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E120564,Epclusa 2020 - Addendum INI - WB-S - 200701 - Launch
W46995,Repatha_2020_Master_WB_200601_Launch
W01E119394,Ajovy 2020 - 200701 - WB-S - Launch
W01Y104215,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01262,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W07345,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W01Y101555,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y101347,Repatha_2020_Master_WB_S_200401_Launch
W01E121301,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01E117925,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W01E114425,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W01Y104463,Repatha_2020_Master_WB_200601_Launch
W01E104660,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W09720,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y104493,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W10921,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01E117745,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W01E119678,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E115886,Dexcom CGM 2020 - Master -200701 - WB-S - Launch
W01E110187,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E110187,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E111098,Ajovy 2020 - 200701 - WB-S - Launch
W01E119472,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W15525,CVS 2020 - Master - WB-S Zip Specific Better MDP 200317 Creative Swap
W01E124386,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119398,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119094,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y102475,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E119718,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E101682,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01Y104706,Ajovy 2020 - 200715 - WB-S - Creative Swap
W10726,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W01E111103,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E128645,CVS 2020 - Master - WB-S Abbrev List Delivery 201026 Creative Swap
W01E120321,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E104660,Ilumya 2020 - Master - WB -S - 200505 - Creative Swap
W36151,CVS 2020 - Master - WB-S Abbrev List Delivery 200102 Launch
W01E110187,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E119705,CVS 2020 - Master - WB-S Peds Delivery 200921 Creative Swap
W15154,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E127053,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E127059,Ajovy 2020 - 200701 - WB-S - Launch
W01E112602,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01Y103933,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E114376,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E119660,Ajovy 2020 - 200715 - WB-S - Creative Swap
W14467,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E121054,Epclusa 2020 - Addendum INI - WB-S - 200701 - Launch
W01E121054,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E106711,Ilumya 2020 - Master - WB -S - 200512 - Creative Swap
W07765,CVS 2020 - Master - WB-S Zip Specific Better MDP 200626 Creative Swap
W01Y104436,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W11660,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W10424,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E103825,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01058,Repatha_2020_Master_WB_200601_Launch
W01E129734,Tecentriq SCLC 2020 - Master - WB-S 200330 Creative Swap
W01E100603,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W01Y104221,IMBRUVICA CLL 2H 2020 - WB-S - 200812 - ISI Swap
W01Y104221,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01Y102771,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W15026,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E124249,Ajovy 2020 - 200715 - WB-S - Creative Swap
W01E110297,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E121716,Ajovy 2020 - 200701 - WB-S - Launch
W38915,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W07345,CVS 2020 - Master - WB-S Peds Delivery 201026 Creative Swap
W01E111104,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E125079,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W01E110736,Ajovy 2020 - 200701 - WB-S - Launch
W01E127061,IMBRUVICA CLL 2H 2020 - WB-S - 201119 - Creative Swap
W07330,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01Y104215,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E120490,CVS 2020 - Master - WB-S Peds Delivery 200810 Creative Swap
W01E119705,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E128716,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E128726,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W14708,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W36245,Unity4TeenVax_2020_2H_WB_200720_Launch
W27257,Unity4TeenVax_2020_2H_WB_200720_Launch
W14719,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E124486,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E108154,CVS 2020 - Master - WB-S Zip Specific BetterMDP 200810 Creative Swap
W01E108781,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W36271,CVS 2020 - Master - WB-S Zip Specific Better MDP 201026 Creative Swap
W01Y102587,HERConnection 2020 - Master - WB-S Sept-Dec 200901 Launch
W01Y105869,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E116668,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W20480,Ozempic 2020 Agency Change - Master - WB-S 200701 Launch
W01Y101394,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E110335,Edwards Lifescience March - October 2020 - 200727 - WB-S - URL swap
W01E103041,Edwards Lifescience 2020 - Master - 200724 - WB-S - Creative Swap URL Update
W06274,Epclusa 2020 - Addendum INI - WB-S - 201001 - Creative Swap
W01E100830,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E100830,CVS 2020 - Master - WB-S Abbrev List BetterMDP 201026 Creative Swap
W01E117451,Edwards Lifescience March - October 2020 - 200727 - WB-S - Increased Frequency- URL swap
W01Y104051,Ozempic 2020 Q3 Agency Change CMI - Master - PCP - WB-S 200803 Launch
W01Y101441,CVS 2020 - Master - WB-S Abbrev List Delivery 200414 Creative Swap
W01E118766,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E117098,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W19888,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E124668,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01Y106139,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W07429,CVS 2020 - Master - WB-S Peds Better MDP 200810 Creative Swap
W01Y104577,Ilumya 2020 - Master - WB -S - 200512 - Creative Swap
W27943,Unity4TeenVax_2020_2H_WB_200720_Launch
W01Y102415,Tremfya 2020 - WB-S 200618 Launch
W34471,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W34471,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112500,Ajovy 2020 - 200701 - WB-S - Launch
W01E128782,Trelegy COPD - 2020 Master - 201008 - WB-S - Creative Swap
W01E112442,Xyrem 2020 Agency Change Healix - Master - 200801 - WB-S - Launch
W01Y106139,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200921 Creative Swap
W01Y106138,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
W01E127001,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E125789,Trelegy COPD - 2020 Master - WB-S 200102 - Launch
W01E116928,CVS 2020 - Master - WB-S Peds Better MDP 200626 Creative Swap
W01E115897,Dexcom CGM 2020 - Master -200720 - WB-S - Launch
W01E116940,CVS 2020 - Master - WB-S Peds BetterMDP 200921 Creative Swap
W08965,CVS 2020 - Master - WB-S Abbrev List Delivery 200921 Creative Swap
W08123,Unity4TeenVax_2020_2H_WB_200720_Launch
W04964,Repatha_2020_Master_WB_S_200401_Launch
W01E116940,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E110278,Ajovy 2020 - 200701 - WB-S - Launch
W14029,Mavenclad 2020 - WB-S 200401 Launch
W01E112690,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E108840,HER2 Perjeta 2020 - Master - WB-S Sept-Dec 200901 Launch
W01E108840,Tecentriq NSCLC 2020 - Master - WB-S 200608 Creative Swap
W01E114197,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W01E129774,Gvoke Glucagon Pen 2020 - 200701 - WB-S - Launch
W01Y102379,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E113055,Unity4TeenVax_2020_2H_WB_200720_Launch
W09154,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W10765,Unity4TeenVax_2020_2H_WB_200720_Launch
W01E112644,CVS 2020 - Master - WB-S Zip Specific Delivery 200921 Creative Swap
W01E111711,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E112645,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E112656,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W01E125606,CVS 2020 - Master - WB-S Abbrev List Better MDP 200626 Creative Swap
W01E125612,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E125458,CVS 2020 - Master - WB-S Abbrev List Better MDP 200414 Creative Swap
W01E104609,Repatha_2020_Master_WB_200601_Launch
W01E103326,Tecentriq SCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W01E103326,IMBRUVICA CLL 2H 2020 - WB-S - 200715 - ISI Swap
W01E121153,Pharmacyclics COVID Thank You Campaign - WB-S - 200715 - Launch
W01E105695,Unity4TeenVax 2020 2H - WB Creative 2 200720 Launch
W38550,Unity4TeenVax_2020_2H_WB_200720_Launch
W05150,Nucala 2020 - Master - WB-S 200102 - Launch
W01E115690,Epclusa 2020 - Addendum INI - WB-S - 200901- Frequency Increase
W05607,Repatha_2020_Master_WB_S_200401_Launch
W34619,Tecentriq NSCLC 2020 - Master - WB-S 200330 Creative Swap
W46588,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W01E124870,Opdivo Adjunctive Melanoma 2020 - WB-S 201020 Creative Swap
W01E124870,Opdivo Adjunctive Melanoma 2020 - WB-S 201214 Creative Swap
W01E124870,Opdivo Metastatic Melanoma 2020 - WB-S 200928 Creative Swap
W01E110089,Opdivo Metastatic Melanoma 2020 - WB-S 200901 Launch
W10845,Soliqua 2020 - WB-S - Non Writers Target - 201208 - Creative Swap
W46594,Soliqua 2020 - WB-S - Writers Target - 201020 - Creative Swap
W43046,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W10059,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200102 Launch
W42805,Zejula 2020 2H - Master - Targeting Change - 200901 - WB-S - Launch
W15879,Edwards Lifescience Mar-Oct 2020 - Master - WB-S - 200229 - Launch
W01E117940,Tecentriq NSCLC 2020 - Master - WB-S - 200102 - Campaign Launch
W43533,Epclusa 2020 - Addendum INI - WB-S - 201101 - Creative Swap
W39698,Zejula 2020 2H - Master - Targeting Change - 201101 - WB-S - Creative Swap
W01E114322,Dexcom CGM 2020 - Master - 200804 - WB-S - Creative Swap Tags Added
W01E132662,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01E118286,Zejula 2020 2H - Master - Targeting Change - 201101 - WB-S - Creative Swap
W09440,Epclusa 2020 - Addendum INI - WB-S - 201201 - Creative Swap
W01E126995,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01E100603,Soliqua 2020 - WB-S - Writers Target - 200805 - Launch
W01Y104215,Opdivo Adjunctive Melanoma 2020 - WB-S 200921 Creative Swap
W01E113835,Phesgo - Fixed Dose Combo - 2020 - WB-S - 200901 Campaign Launch
W09113,Soliqua 2020 - WB-S - Writers Target - 201208 - Creative Swap
W01E133298,CVS 2020 - Master - WB-S Abbrev List BetterMDP 200810 Creative Swap
